lock_send_date,address,lock_send,metadata,receive_whitelisted,type,value,vesting,vesting_total
2018-12-19T22:56:55-05:00,SP13XJR50T4WV823AWPXCPBMPWKTGPZ7TBRCAHNMV,555193,2e216facdc8d41ccfcb61624c27e91457193bdf3abb28fb080ce09529e8d5dfd,true,STACKS,0,[object Object],41667000000
2018-12-01T22:56:55-05:00,SP2V3H2CY1ZR9ESH55W22Z26R149KXGST8G81TZG,552601,017ec242afe4d5f91a1ed40ba258e26192a863376acc8fa7bc767eb56579a39c,true,STACKS,0,[object Object],208333000000
2018-12-19T22:56:55-05:00,SP36R8ZH2SKMM0RJD5RH2MNEPB8ZSPHCDHP348QX2,555193,3789370b35a4de6d8fe7b59599ca3631007d63507b1fed3a33df61605ed7a2da,true,STACKS,0,[object Object],24970000000
2018-12-19T22:56:55-05:00,SP10855WZ3AG3PKQ1K531YEERKQN0PZQWCG23TCHD,555193,d8d2e1934035de2a0e1b214ee5ae0649e714ec26d4719174e9553a968c473401,true,STACKS,0,[object Object],41667000000
2018-12-01T22:56:55-05:00,SP3GB0XQ4C34Y18AQJA50M425W9TBBNND71MM87CW,552601,c07b7594acea494236b034f7c32a6783cdc5dac4b4b2060812cad371f93a5332,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP3P82GPQXWPS66BPRY6C4BSF16F9E10X0M0JB2Q9,555193,f2dc69646a663af58e7778c03a0785d31e96b1b526e35867bce5a38b0eb1c4cb,true,STACKS,0,[object Object],83333000000
2018-12-01T22:56:55-05:00,SP3C6EN4TXQ8SZQ27828RD1RK4TCS4EX0SMQ37YMQ,552601,06557a7466f21fe00d875061637f004681b735cc47a90f328cd3f3be0a4929bc,true,STACKS,0,[object Object],208679000000
2018-12-01T22:56:55-05:00,SP2JCP2DNN5YBQBT7FK06439B7WBDRT2BABR575MM,552601,c55ec624c15840a5451b508f61a0b284b3e0d670c5b685ec6101670895d5dc3f,true,STACKS,0,[object Object],250000000000
2018-12-19T22:56:55-05:00,SP2AGHQK1TS9J048EF7JRPD6CAGET6V4CJS635JKH,555193,cf608c821950d5ac1a2a3acd4346486f894361fe896ab618011751f8fb54c21a,true,STACKS,0,[object Object],41748000000
2018-12-01T22:56:55-05:00,SP2KSVA2NQN8EYAZB7SVG62E7YHWQ0S898GXDXZZQ,552601,e163ee5abfbf2bd40347987148d34e4233756dabbd85daae22f086a69655ff06,true,STACKS,0,[object Object],833333000000
2018-12-01T22:56:55-05:00,SP2S30ZWW7CXXY6JJRAJAX1N6PWNMDHCC6CC4NMJH,552601,6bc528611e8b2e3d8e8e351598a65695fe1e468b7783f26a1022925f814d00ef,true,STACKS,0,[object Object],497074000000
2018-12-19T22:56:55-05:00,SP3BPNZCDP5ZY4RJEPWPBKW1AJZ12XSMMZW9C4Q1E,555193,a87083b6fc025d7b141fd853e512e903416ee4a1d0da133c5861e78d0a2e5c10,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP1Y2AEE61GYZ3JYE8GH1S3F6VBD3X3CVAGKVBMFH,555193,98ac662063d93c0b8a0fe4998ddd83adf44ddc9a47f72c508a767964f510e774,true,STACKS,0,[object Object],41667000000
2018-12-01T22:56:55-05:00,SP15KKFYZ017Y62WB0579TK0JEX790CXXGTGYBXG1,552601,9b36e9e90b2be7a1cecb9dd7ba8d8cd8466ca5b0d53b31cd45e0d038443ce3f1,true,STACKS,0,[object Object],2083333000000
2018-12-19T22:56:55-05:00,SP27SSYQ7DFR7SS40F9N3M27YY7CVME0MRFZYSE0H,555193,5606226cea1a3f3db24ff35d3b989ed65f62725f8a1eeecca2df7fc33ac157a2,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP140VZZS6G8AA8H4T7SAMVP59MCKAKVFTEEJECJG,555193,302b03afcb9bd66dd48c24025d766a180d5a6025e3c5e5214afd61486f6255ef,true,STACKS,0,[object Object],83531000000
2018-12-19T22:56:55-05:00,SP2G40G3JVK825YW5K2JF3R8NVA6VHQZ0GBH0XN2N,555193,0d8a817697e3b3dba323063d82883b17a78e9df935372474afd9407bbaf94bcb,true,STACKS,0,[object Object],41638000000
2018-12-01T22:56:55-05:00,SPKQ64K2D5EEY3A4W1GS63BAEJ5QZMQ1HEASBH44,552601,30bc662ec8ef13bd7b1d97108fe12be1cd6b484e33c5627b4e36d60b9d5737fc,true,STACKS,0,[object Object],249726000000
2018-12-19T22:56:55-05:00,SP3XBFN610D7FQ597MNFG6C6T8Y7PP22EVMFEH7Y,555193,7e308c6e8d9df259a15987e2701953ca4d077beff0f5df7d79732ca070d40b59,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP11SBV4V5W8J3BA8NNCWPMRW1RGNBZZR6MRAYQVP,555193,8b26c11d6e412644280bf573aa797caff343d7c110fc7e78840f82c16d51b9cf,true,STACKS,0,[object Object],31677000000
2018-12-19T22:56:55-05:00,SP1VDJEENPTW82DWE676MPCH6QVXHDQHCE15NWNW7,555193,d53b508366d72f8c97789d94faa2558f7231258720136f37bce918b76fe34bea,true,STACKS,0,[object Object],25032000000
2018-12-19T22:56:55-05:00,SP1G3S1REH02FYNSGR5NJFHT9JJSHRJ0MRBVN9SF2,555193,6ed6d3c780a17aeecef544cd9cdd5c6a97f08c84bc883c00a58c1dc20fb5b1bd,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SPG9YJQ6H88B2KA4Z1PWC1AH5GQZTQYD1YNTBNPN,555193,cfcbfc81f22ecdb6efb8fd552441014d6591dbcb660a5137315f7b4c3eff157a,true,STACKS,0,[object Object],79167000000
2018-12-19T22:56:55-05:00,SP1RCJE7XM5G3YXA5QHVF745TEM4JTA3HBK2P21SA,555193,678587a325de5c9b1203e141c89c2927892ee0b7d0739a82c67b755ae5a76dee,true,STACKS,0,[object Object],83272000000
2018-12-19T22:56:55-05:00,SP2J34JJHQ05D42K7H95GRH8C7WB1X5FCGHH08N1N,555193,5e7dccd2b47f9950e16aa39728bf731ee7cd507220bd64a3ac5e0c7451a79cdf,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP3X7ZYM4M1D3T6RMHCHS5CHNBBPG3V5S24MCPYRE,555193,97bad392de46d358390074e0f042671b266f0e4f73941a2abd6c6491ca0e2b6a,true,STACKS,0,[object Object],41667000000
2018-12-01T22:56:55-05:00,SP25Y3AKSC7HPNTER57EEXFYPF3FM4HFXBG5XT2NX,552601,b3f27ec6dc760f80feb36a2ca44dbc61b6e4cb950a0a53f6928274b24025e81d,true,STACKS,0,[object Object],750000000000
2018-12-19T22:56:55-05:00,SP1EC844W3FBJD6ZW9VDKNT6PBWA53VAQ7H4XJ46,555193,c0c2e613ae263bf4a88d76a6113c42587756b6e9aab025c07d6637c524928209,true,STACKS,0,[object Object],25000000000
2018-12-19T22:56:55-05:00,SP2259E8X2FN632YMC7FAEPJ9MDWPEC9A8AKD1HMW,555193,6811705d2ba5e0868a6afcef9f9b9f4039d1542e6539e6e4569c95c51872994c,true,STACKS,0,[object Object],75000000000
2018-12-19T22:56:55-05:00,SP3MGVFRZG00B5YHX36SWT44KB8BP7WR9YQ9BC1T2,555193,ddeb040fbb15b7e844ead2f72dc680282117a816d3f3be83c4c39627972f28e6,true,STACKS,0,[object Object],41618000000
2018-12-01T22:56:55-05:00,SPRV7X21ABE268566YYHTXSHTGFAR2JZBXWMN942,552601,4e4fdb5b55ac2995dd1d0613bb83a471d0c4a18743dde88bb31e690e19d0d170,true,STACKS,0,[object Object],208105000000
2018-12-19T22:56:55-05:00,SP0000000000000000000J8SB55MS,555193,a902889c8c13fe27b970329b29a4f2486ced3f5a2adff573c8c069bcb78636f5,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP2N0KWBNHXXMDBTCQ0JZP9NGTH4CTG3P5126ETY7,555193,9a2ba9ee63abb7df60a9bcfbf84f696b309813d3d463305b9560e7aeead0d645,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP236H23Q51WK1G7RA3WSAY9R16AFS0105430NHJG,555193,e1f5f12b5db7b3646bee13d79816e238b0fca3fe62b86c9358ea6a0c68f3982e,true,STACKS,0,[object Object],41669000000
2018-12-19T22:56:55-05:00,SPYAGT96NR24GKA2KSBED67VGGG7XJS3AZB10B24,555193,3d471e1cf5303b8f9724eb9f589444b6f0d9e987d79dc7ef5951631f46e30bc9,true,STACKS,0,[object Object],25000000000
2018-12-01T22:56:55-05:00,SP27FGNMZNN5SYRDTQES12VJC620DZAQV6WWCMK3M,552601,8b4b23def31bb7cdc505eccfa30893fd2dffe29296adbf975afbb0082bff284a,true,STACKS,0,[object Object],166667000000
2018-12-19T22:56:55-05:00,SP5HC0BVAC4NMJBS87MT235EQ230DTAZ5SZHMRCA,555193,f7727873f058d333609a29355367642c98bff95cfa9eb11e9ed368ea71bae241,true,STACKS,0,[object Object],83333000000
2018-12-01T22:56:55-05:00,SP14A9TGW2JMNBK3GJWRKPSNQ572KQSZNYN0XWCHN,552601,2f339a62b14e0933ecad72f737693dbcc99dd1fdd8864dcc54884fdb36296856,true,STACKS,0,[object Object],241450000000
2018-12-19T22:56:55-05:00,SP17C4GZ18B9EEPRY5EBS29N65QM0TXG9G7M0RR3E,555193,aada4f978c8174f4e0e440575694585f1f8532f8172cc8253472c6c38e8b1fb8,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP2B5PV7A5WJEBHHAZQ3MWVVRTAPVFV13J2A3YXK4,555193,1cab796962839b71c09050a4eb636de47a3e788a5e3395a1d5a6526833fb1495,true,STACKS,0,[object Object],58333000000
2018-12-19T22:56:55-05:00,SP1D22WGY29T9D9AQ4E3A36VXH29DA5BFC8BE3GDE,555193,b22836ebbc9191c0287dd153f14ee274e61c18b32c52b9b2fe81b3712f8979a1,true,STACKS,0,[object Object],49972000000
2018-12-19T22:56:55-05:00,SP1ADTXPJ7DY96757ZS7YHSXKF1VAV84N7M33BETZ,555193,28c6a6c3591f2879adb0a46bdbddc48c026cc29fd2aa879b0c379c4b1bbd86d4,true,STACKS,0,[object Object],83333000000
2018-12-19T22:56:55-05:00,SP2N3DM9595ZZKT7H4TRX5R3GZQXY9FYQZ10VPGKH,555193,5b2a861bdf1e7d7b04973c24768d96732031ef0c032e04288a0cf8e2e53f4fdf,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP2JEZ0P1JBT8GKXDVDQXKC2E2XDD0DTB4KARETG7,555193,a43d386d00e4b6caa2cca7a2cdb643993fa9e6d5365c17edf74f31dfd6ee54c4,true,STACKS,0,[object Object],83333000000
2018-12-01T22:56:55-05:00,SP3BY05PS6CVQTTPKZVAS79WEM7M79PH2VCJ2H2R1,552601,b3291be2aa56f771ddc5faf42c728d62461cb9d3d99a56ad4fecf1fe92dcea72,true,STACKS,0,[object Object],845470000000
2018-12-19T22:56:55-05:00,SP1AZMDNVMPR13VYKVEXHFGCXP9JETA2W8G5YTPAQ,555193,8c77badf8654e248a3338a0617c7c6a4f003b746496c6c2735301fa7bafe88ce,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SPSNCGDBFCGKW15PQZ6FH6D3Q7C7EMG7QG451YX7,555193,6dad28bfd5bc261c4ed76b3c023928988e73933742dba95941b2eb1cf12ca3c0,true,STACKS,0,[object Object],166667000000
2018-12-19T22:56:55-05:00,SP3MNET4B344PE65MV5PSFFYTPPB0ANSR82PTPWZ1,555193,1e4d61ad62595473235049b669edb566cbd3bfb53365bcfc86f78d7a926110d3,true,STACKS,0,[object Object],24978000000
2018-12-19T22:56:55-05:00,SP2YM9KX4EC6JYMDK7KP4V6VMY251DDKSBCZHYY7S,555193,ec05729c88e930393c3f94074187a41fcc816005ef3c7db2be700893b751be35,true,STACKS,0,[object Object],62034000000
2018-12-19T22:56:55-05:00,SP2F9FGX3ESB9EQXRXCTWBD9M4ETXN11CNSWKW3D4,555193,2194fd927bc8659dd65628f9ecbb9f9d7aebfce683dbc800a0b7d784c46f27b6,true,STACKS,0,[object Object],166613000000
2018-12-19T22:56:55-05:00,SP1WR5ZXAMH0HZ8M6CSZWW97CA0SPXY2MT5N9QTDM,555193,3af66e5a848dc05db0acf95ec7d225bb88792221e3263ce85d6e98b9b595f5ca,true,STACKS,0,[object Object],41727000000
2018-12-01T22:56:55-05:00,SPT9W28WX6GHWAMW3QMA1V5ES5EJX3K0YMTWA7GY,552601,a166ce5c1f26f289306ac7caadfdb85c450e6d8e72bef264da261c76faf235a3,true,STACKS,0,[object Object],832342000000
2018-12-19T22:56:55-05:00,SP17K14TZDSHTYDS5NB4PSV6HTW9H5X6RBQ7X52VW,555193,c21c20ad716c811dfe6bb74675e7f21ddfe7218a0c383ef15027392451a2c546,true,STACKS,0,[object Object],333333000000
2018-12-01T22:56:55-05:00,SP2W42C0H2AZ68G80ZENJCCQT9ASC4R98VHVSZFBD,552601,280b07ebda059d15b2192feb5cc18430b1a17947f8d99059d246d2547303ac20,true,STACKS,0,[object Object],374801000000
2018-12-19T22:56:55-05:00,SP3M0HJRA1G7H318VYFY8VD2GBBBN042A4ZZB06JQ,555193,21f2712f034f82e829f77402c31b15088e982ca1b994588854deec3282613f72,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SPBETXK2PQTZRSA5W4849Q2YD1TER81NT35GG8KB,555193,5beaa1bfb0fc08af12b9108bb0b285ba02de542ebac419c85e818ce4ac62e51b,true,STACKS,0,[object Object],25005000000
2018-12-19T22:56:55-05:00,SP2Y93X70X5069H44419K3EK2BNP813D3HYVJAMJY,555193,d257ab9f1d33b7b8b55cc26f8cab00966fe94736f314760100bfd8186a0e2ef7,true,STACKS,0,[object Object],125565000000
2018-12-19T22:56:55-05:00,SP1X3KJKMW4YD1SYBCG5W99H2GX934YKZHR9YT2VQ,555193,4354d76deeccd36d40708e87a9d60245d42c94e930a4a83fecb323bae5ae28fd,true,STACKS,0,[object Object],24981000000
2018-12-19T22:56:55-05:00,SP1B2RXY8YQH8N1S3HF6YKE8XW5W3YJNX7DVBAG0G,555193,2056aa4f89e4ab455f6060be44e5305a5e852ae6f11fbf3269844d2c75242c0f,true,STACKS,0,[object Object],41667000000
2018-12-01T22:56:55-05:00,SP10VMAFY6A49G71CVD72V0DCDRK99QMG0YE8VJE3,552601,37dd705d82cb5ac5f80b107c4ae22a292a4b40cf90af8c60c466fb5573cc9a55,true,STACKS,0,[object Object],1145899000000
2018-12-19T22:56:55-05:00,SP2D8YVYCW0H3HXKY93RYE8B1DQN72R7C6Y1E14H0,555193,77f6e7efaddbf710cbdfe596733dc744c27fa78aaaf983a8fa448500e5898cb2,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP333ADXCBSBDGVN375T1N29RJYVED8KBQDZ7P18T,555193,3db82bd92c773df7dd89d3747233de39761df2695facab05cc85f3653c4b6932,true,STACKS,0,[object Object],24167000000
2018-12-19T22:56:55-05:00,SP358KVSADFWJZPSDAN2H4N7RQDY95YT75V0FT6K5,555193,ce98fc6e70e2ef3d9f4202d79fc1428a1f5fd43538a6686e3086a8d1745d0626,true,STACKS,0,[object Object],30004000000
2018-12-19T22:56:55-05:00,SP25RY9RRZ02BV3A4YQHFJEQFKJ2DEYDCZ6FEQ8M4,555193,57ffc8cc4739065d01e9bc8d25c6ba55246e2505a87f3f7f1e17e78d04f8a45b,true,STACKS,0,[object Object],83333000000
2018-12-01T22:56:55-05:00,SP3181FH38F5NSR23WCSZ9E4PB03MHMBQX4QQC73D,552601,95929c520e8af208c795973bbe55b99f68dd2bfd0710ddb275d16f2d86bd1a1e,true,STACKS,0,[object Object],666457000000
2018-12-01T22:56:55-05:00,SP3VJDN79TRQ3KX8PCV4J5ZSYX1JRTVA937SYKY1S,552601,bd127c94787c076252d6af910043f765f99cdf20862c3c7872a516588c17de65,true,STACKS,0,[object Object],1217717000000
2018-12-19T22:56:55-05:00,SP1FA8WFVXFVEJ93G2BX9GWGZ2GHKYGYW8PMSZB71,555193,fc6a92c9ebe94b87ae200031eeb5c2819f5358c6e2570f38eadf3fa23812476d,true,STACKS,0,[object Object],193136000000
2018-12-19T22:56:55-05:00,SP26EK5Y0DP1P5YZCK3R4G719XX3T9ETR9XCAYKP3,555193,f13bd9c6703044fffd1988cf1dced3ff237f6e86f47733b021954bc0d2bbca43,true,STACKS,0,[object Object],76827000000
2018-12-19T22:56:55-05:00,SP34J0GME105XM9M4CZWW2R6N0S11QSBWDXVJ13B5,555193,7e67e7f8a35e8de2b2873e662f9572a0f90611e2680e72ecba016a4c8da5d066,true,STACKS,0,[object Object],25087000000
2018-12-19T22:56:55-05:00,SP63P60094V2A7QHBP6H1GHX1K0MT35K523R85K6,555193,b37f2ee172a49a3f43dd742c0d175712a2379d4d36540e02af402f831e2bcc0a,true,STACKS,0,[object Object],100060000000
2018-12-19T22:56:55-05:00,SP1HQPGCHYZQ0FHWJ23JTQ47QX2BH1YCBDW2MD4N5,555193,1df1e3dd1e2a62ca20d5f3e5af915c3515736a52841a972b4cab8049057648ce,true,STACKS,0,[object Object],83302000000
2018-12-19T22:56:55-05:00,SP38T2NW1N1P1ZFTG63AY1JZ8HDTEVYCHR6E7J8V2,555193,4026cbbb3c70a67d41e46c039eb440d21feb7f163bca3f13fcac9526f2a4cd2e,true,STACKS,0,[object Object],41667000000
2018-12-01T22:56:55-05:00,SP0000000000000000000QDS160NK,552601,b252bcc174d055387b6f1583394f47e0f31bd3dbb892cc7d1c574cc90663091b,true,STACKS,0,[object Object],1037105000000
2018-12-19T22:56:55-05:00,SP307T9F21E827HA7XMGGJ5P8WJGGSHNCVZM4ZBBX,555193,9c7bc5845bb7df0d5cc1e0d50cb55ce4a1f43f1503acbf39885b279d3affca1a,true,STACKS,0,[object Object],550464000000
2018-12-19T22:56:55-05:00,SP0000000000000000000QM6T34KH,555193,a128db30fc2e5324cc886263ac106749ac93b527e838a4e80ace1e0055f33ebd,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP16V33BD666BDE418BM53WWZ7M8NB95EWNK9D9PC,555193,374a64c30905ce4eb664a42d578788cb8d335775afb9cd76bd04c4cd087d9d3f,true,STACKS,0,[object Object],41250000000
2018-12-19T22:56:55-05:00,SP1EWRFA4RT618J531F0PGF1CJ54KYEZEC07JAR1N,555193,b166ae44d7142ce2d5a3c039244bdd9d752527f1770761d240f335e4869160aa,true,STACKS,0,[object Object],27256000000
2018-12-01T22:56:55-05:00,SP2TBGH0BZH9V6BSWTJPYZM2WKC8A8YWY0XREVAGS,552601,20bb91b6f98a01dbb57e0986345e77299d4c46009988725dca592e4c3948d79a,true,STACKS,0,[object Object],333114000000
2018-12-19T22:56:55-05:00,SP19FRJ24G8G34HNR8PXEXTMQT0CJGFEGV07PSAG1,555193,ba6b309ec2cc795d4b60280562a6fe1164311a3353e776077dca4b5307ad7883,true,STACKS,0,[object Object],41667000000
2018-12-01T22:56:55-05:00,SP3A05TCDPV96CRREWYGYWWVYEC7HZ6WYTAV1QX9M,552601,ed2ec7409a073618b86d83458aeb71f1799a7d779de7a32569fd9230724f5fd5,true,STACKS,0,[object Object],1531001000000
2018-12-19T22:56:55-05:00,SP1NM634VTKWXZ6XVPNQE4ENJB8FMSS9TC2HEHSAA,555193,858ba8944cbcdcc1d56a409f6b12086d9da5b992333697d24efdc91d6d53d23c,true,STACKS,0,[object Object],83333000000
2018-12-19T22:56:55-05:00,SP3FRYQKN9EY4KKA3X4SSHDVPGG90CS5P9Z3ABRPP,555193,eeac580e19e6fed430fa133149db12046331c5ec3f225902e27b2842039c06b2,true,STACKS,0,[object Object],25012000000
2018-12-19T22:56:55-05:00,SPENK37VC9KREZ6J5G11AB3EYQTHN5WVGASEFGKY,555193,b602106fc113dc65affb7fab5afc2fcdea356d0b4a4e606f6983bc1ba06d1135,true,STACKS,0,[object Object],50035000000
2018-12-19T22:56:55-05:00,SP1B9789NVTRRWYMCN256DW7PEQ1M3Q8FJGYYYR82,555193,4d322de6433a98b4c680c52a0192135c5fdf567d83438f544205ddfde545f0a6,true,STACKS,0,[object Object],25045000000
2018-12-19T22:56:55-05:00,SPM0GMXD758F2FRFSE27ZRC8C986BC94YR1AH7BS,555193,bc24d46b9f99ff8d279183e9aca8d02309c194739147b021baae9b585114c4ba,true,STACKS,0,[object Object],83333000000
2018-12-19T22:56:55-05:00,SP3S6218VZJ64KRE8ZVWGB2DWTNY2YF2998G2VTCR,555193,ac8e6242a41e80d1249a00ce97c75efef03507b9faa9ea597926eb996c3bd728,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP3PJXB4JSS9W9PXK9HH4DPD41FWM4QTRGG2Y5XJN,555193,3341c85d399949c30723c1d23a76ebee82bf0f6d85f6ca69802d8f32890aa218,true,STACKS,0,[object Object],24991000000
2018-12-01T22:56:55-05:00,SP30YYF6F1GJEPFNXG3M0QVZ19BZ82ZTQ3TKY17RC,552601,9e182da22f36bc49c9866bcbee2c054a63d3a94c7b9802388c4f24ccecd8e446,true,STACKS,0,[object Object],37491000000
2018-12-01T22:56:55-05:00,SP1R1QQHHFXQA9CDXFZS3KZ1HMRNA25PCWBHYR5JT,552601,9bddbd8ed77c7e5d459aeb3459c7850ae57cf7bff2cb218d4a5a2e9faad78c32,true,STACKS,0,[object Object],259037000000
2018-12-01T22:56:55-05:00,SP0000000000000000000SHJ9YA78,552601,a01f6b6d0025ebfad5e9c9faaf9bc396c2e54faef9a0674d400ec6763af7d0dc,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP1BKCYNE5PRS8TNWKK878XF2NTFAEQCPYRTG04XD,555193,99cdbfdc2dfe0c7f993c123158562eb3f4f6537ae82e02453d039dac6f8d1a02,true,STACKS,0,[object Object],124954000000
2018-12-19T22:56:55-05:00,SPSC9HJZNG4YH38TH5A6V8DHG83AP15QXE4RQJVM,555193,4bfa541237088a83ca719c63fa8dcd49913674ff04e0ca87d1cc3e5dbad098d1,true,STACKS,0,[object Object],41635000000
2018-12-19T22:56:55-05:00,SP9X16N3PCS5M4HHRDHJ0E5GXN8ERZERRA113P70,555193,2f95a1c7215676eaa1a222c7f053a7ce9fbab3b25aef693fec863511b26d6cd1,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP2RS51WDKN2GKNQ99KYKT9AKED5ETZTVVPB4HVC4,555193,a808c871e296e4a9df40069e31895712aa0f48b71e40370b9ccb29cd181eb365,true,STACKS,0,[object Object],25000000000
2018-12-19T22:56:55-05:00,SP3AW9J6XXBTQDHNM5FKCCH61PKJX306SSGF456ZS,555193,f93855b311f2b543113f1bb3890eb7902d6dba44ddcbf124df7b1e7e2b6ad5f8,true,STACKS,0,[object Object],25000000000
2018-12-01T22:56:55-05:00,SP5YH8FF6JGEH75ZDDZB1WCPZ2NB1BG7P9H1CMC2,552601,9540df0be54cdf6ab08fecc3dade1462072254cbd3fa5858be14bac66c5940fc,true,STACKS,0,[object Object],416839000000
2018-12-19T22:56:55-05:00,SP1TDBFKRYMTFNTJV6JH0DDSKHCN5EWN0WZMEHF7A,555193,da9cdfef5553bc14671ccc0616d9470ab59078c33d9d18f498d605476ba94f1a,true,STACKS,0,[object Object],25000000000
2018-12-19T22:56:55-05:00,SPV7KPGQ0GAYB8KMDKZ6FJF29V59C3PWTTKEFADG,555193,36af99710ca20d9ce63a020a8166457b47b9dc6f30b73941bc05724355ad02ae,true,STACKS,0,[object Object],50053000000
2018-12-01T22:56:55-05:00,SP1S0Q2KB922V6HNVQ86YBG1ZNWY1NNA4BJNWVXD8,552601,da7aa93bbd97972b3a907192b0efe00945c51ebacacf37636057c1f56b991524,true,STACKS,0,[object Object],51174000000
2018-12-01T22:56:55-05:00,SP35CV1M0S0SXAS3P0NSG3VEQ2V9S8BQXGWCCCQ1S,552601,cb629d7195a6f060d3e866b0a7c525245615880f5caed4c4653a21c2e53b5b7e,true,STACKS,0,[object Object],250000000000
2018-12-19T22:56:55-05:00,SP1G16KEPGHEMDVD3FSPV6ZSWSSWC156960QWA78H,555193,a3ad46dab818ace65e98e7913f982906d81f1ad684ca54243799c957750d0781,true,STACKS,0,[object Object],83333000000
2018-12-01T22:56:55-05:00,SP0000000000000000000V2JVG8B1,552601,5e1eeebc52c42d3e582f5d656cc206bd9397e864e9159013474f051892006b59,true,STACKS,0,[object Object],291667000000
2018-12-01T22:56:55-05:00,SPQ550FGP8DQQY09D04J1TAK43HYPYZ8SARR28T6,552601,c87218de0b34aae280516e5a0521d9a3feb209223e39b110e79934dc3cebd21d,true,STACKS,0,[object Object],83333000000
2018-12-01T22:56:55-05:00,SP2KA16J4V0FSJBNG8EP4P624S2SXEAB9F4WXNNJ6,552601,d325cac8f3096dcc522e51aa353907eefccaa8ec6bdd2f78686ed2fbdcb97423,true,STACKS,0,[object Object],416220000000
2018-12-19T22:56:55-05:00,SP29028KBXRHBFXMFS56JF3EYV5PHKEA5GWMV8TTP,555193,f4e14ec48dc3159106c6deadfce95b556462e407dec21d00c01bd7324117bb78,true,STACKS,0,[object Object],166667000000
2018-12-19T22:56:55-05:00,SP1DWK13G684HKYZBHYBBMB1ZSFFSCKXFZCT1NR8N,555193,29db36568da1682677ca9a54432bc49cbb8082e765dae3573d77edbe96ab5430,true,STACKS,0,[object Object],33542000000
2018-12-19T22:56:55-05:00,SP239FAESG4ZBMATVM3EYJVYHZ83YSPA07F9AJSD8,555193,5e21c7bbab0a2d66c561ee8e63672c3c6e1c74b118f7202de82ec4e64d604990,true,STACKS,0,[object Object],83333000000
2018-12-19T22:56:55-05:00,SP3RFH7WFRWVAG0M7H96XBV5M70P6324C2V8JSNJ6,555193,595e903a6b64cdb7671fd0a8fbc418b13bc2f9be0af901824165faf22634ce12,true,STACKS,0,[object Object],50000000000
2018-12-19T22:56:55-05:00,SP3564M3MN3JRWWMKJGFNVMRGM4GXRPZ9Y3PMVJ2Y,555193,bd7be5dc0d2d59773109e2ae66558c28586b8b5ea42845706555dd0de41a6c72,true,STACKS,0,[object Object],166667000000
2018-12-19T22:56:55-05:00,SP1B6ZNB3A8XGTKPMS47HKNFF2FWBYTHMCQWRBMBW,555193,ee01c5ba96ec891b1b578edf27db1b30d2dd4cd66336dbc141c9502f9619ad8f,true,STACKS,0,[object Object],25000000000
2018-12-19T22:56:55-05:00,SP15GQ3E7EGT0N1QC6JGM4MKWDHPH6YVNSB868HJ8,555193,82b479e6ce79d76c1b35956da62f8f9605c80583c559cf9947b30eaa7d9f7092,true,STACKS,0,[object Object],124952000000
2018-12-19T22:56:55-05:00,SP3ZE4Q2QD62AFMGSGW50E0H723EPPQTAK7QJBDDP,555193,279f94d62647cafdf789e630cdb127db0c4c3d97661487c780e69dc4e30962b6,true,STACKS,0,[object Object],83333000000
2018-12-19T22:56:55-05:00,SP12AQKEA2J925GGT51ND9DE1G94BDKG7QDVN578P,555193,8debc9fd7568eb39a4418799ac822979cb49a7882fa38906a2c36482027bf5ff,true,STACKS,0,[object Object],41667000000
2018-12-19T22:56:55-05:00,SP3G3P9VZNC51JQKRM73BTWWPERS2RQZK0TD56658,555193,9bb90b591c36b4193fca253bac05901d06ae3a065b2e606063a83c2836d087df,true,STACKS,0,[object Object],24483000000
2018-12-19T22:56:55-05:00,SP17KNR6TZRXWFCMA774HXMQFV9D3GXTA0B11M4QD,555193,0141638c8019991db342ca0d9c2e76029d56b7da018db0d6930a1f08c46170d7,true,STACKS,0,[object Object],212644000000
2018-12-19T22:56:55-05:00,SP2J5209WZ7GW42GYAADRMS6F2QQC10PWQNCTQHNP,555193,7d542c6fa90b5588ba638e4a86395b3e803572f920350a49204f965d38cff6bd,true,STACKS,0,[object Object],41667000000
